unique_ID,smiles,InChI,pka_type,pka_value,T,remarks,method,assessment,ref,ref_remarks,entry_remarks,original_IUPAC_names,name_contributors,num_name_contributors,original_IUPAC_nicknames,source,pressure,acidity_label,original_T,cosolvent,data_source,chembl_id,units,mol_hash
serjeant6204,Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3ccccc3O)c(O)c12,"InChI=1S/C16H13N3O8S2/c17-10-7-9(28(22,23)24)5-8-6-13(29(25,26)27)15(16(21)14(8)10)19-18-11-3-1-2-4-12(11)20/h1-7,20-21H,17H2,(H,22,23,24)(H,25,26,27)",pKa3,8.4,not_stated,I=0.1 (KCl),O5,Uncertain,D37,,,"2,7-Naphthalenedisulfonic acid, 4-amino-5-hydroxy-6-(2-hydroxyphenylazo)-","['OPSIN_name1', 'chemaxon_name1']",2.0,,serjeant,,A,,,IUPAC_large,,,d12d4e65
serjeant6205,Nc1ccc(N=Nc2c(O)c(S(=O)(=O)O)cc3cc(S(=O)(=O)O)ccc23)c(O)c1,"InChI=1S/C16H13N3O8S2/c17-9-1-4-12(13(20)7-9)18-19-15-11-3-2-10(28(22,23)24)5-8(11)6-14(16(15)21)29(25,26)27/h1-7,20-21H,17H2,(H,22,23,24)(H,25,26,27)",pKa3,7.28,not_stated,"I=0.2, mixed constants. OH-benzene site.",O5,Uncertain,S6,,,"2,7-Naphthalenedisulfonic acid, 4-(4-amino-2-hydroxyphenylazo)-3-hydroxy-","['OPSIN_name1', 'chemaxon_name1']",2.0,,serjeant,,other,,,IUPAC_large,,,c3ab1039
serjeant6206,N=C(N)NS(=O)(=O)c1ccc(N=Nc2ccc(O)c3ncccc23)cc1,"InChI=1S/C16H14N6O3S/c17-16(18)22-26(24,25)11-5-3-10(4-6-11)20-21-13-7-8-14(23)15-12(13)2-1-9-19-15/h1-9,23H,(H4,17,18,22)",pKa1,8.4,,,O,,K60a,,,"benzenesulfonamide, N-amidino-4-(8-hydroxyquinolin-5-ylazo)-","['OPSIN_name1', 'chemaxon_name1']",2.0,,serjeant,,A,,,IUPAC_large,,,3380ee66
serjeant6207,Nc1ccc(N=Nc2c(S(=O)(=O)O)cc3cc(S(=O)(=O)O)cc(N)c3c2O)cc1,"InChI=1S/C16H14N4O7S2/c17-9-1-3-10(4-2-9)19-20-15-13(29(25,26)27)6-8-5-11(28(22,23)24)7-12(18)14(8)16(15)21/h1-7,21H,17-18H2,(H,22,23,24)(H,25,26,27)",pKa3,12.34,25,"I=0.1(KNO3), mixed constant. OH site.",O5,Approximate,E29,,,"2,7-Naphthalenedisulfonic acid, 4-amino-6-(4-aminophenylazo)-5-hydroxy-","['OPSIN_name1', 'chemaxon_name1']",2.0,,serjeant,,other,,,IUPAC_large,,,36d719c2
serjeant6211,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,"InChI=1S/C16H18N2O4S/c1-16(2)12(15(21)22)18-13(20)11(14(18)23-16)17-10(19)8-9-6-4-3-5-7-9/h3-7,11-12,14H,8H2,1-2H3,(H,17,19)(H,21,22)/t11-,12+,14-/m1/s1",pK(COOH),2.8,not_stated,I=0.1 (KCl). COOH site.,E3bg,Uncertain,W13,,,"4,1-Thiaazabicyclo[3.2.0]heptane-2-carboxylic acid, 6-benzylcarbonylamino-3,3-dimethyl-7-oxo-","['cirpy_nickname1', 'cirpy_nickname2', 'pubchem_nickname1', 'pubchem_nickname2', 'chemaxon_nickname1']",5.0,Penicillin G; Benzylpenicillinic acid,serjeant,,other,,,IUPAC_large,,,2e028e00
serjeant6214,O=P(O)(O)C(NCCNC(c1ccccc1O)P(=O)(O)O)c1ccccc1O,"InChI=1S/C16H22N2O8P2/c19-13-7-3-1-5-11(13)15(27(21,22)23)17-9-10-18-16(28(24,25)26)12-6-2-4-8-14(12)20/h1-8,15-20H,9-10H2,(H2,21,22,23)(H2,24,25,26)",pKa1,4.16,25,"C=0.008, I=0.5(NaClO4), concentration constants",E3bg,Approximate,F26,,,"2,5-Diazahexane-1,6-diphosphonic acid, 1,6-bis(2-hydroxyphenyl)-","['OPSIN_name1', 'chemaxon_name1']",2.0,,serjeant,,A,,,IUPAC_large,,,41de487d
serjeant6215,O=[N+]([O-])c1cc(Cl)c(O)c(N=Nc2c(O)c(S(=O)(=O)O)cc3cc(S(=O)(=O)O)ccc23)c1,"InChI=1S/C16H10ClN3O10S2/c17-11-5-8(20(23)24)6-12(15(11)21)18-19-14-10-2-1-9(31(25,26)27)3-7(10)4-13(16(14)22)32(28,29)30/h1-6,21-22H,(H,25,26,27)(H,28,29,30)",pKa3,3.62,not_stated,"I=0.2, mixed constants. OH-benzene site.",O5,Uncertain,S6,,,"2,7-Naphthalenedisulfonic acid, 4-(3-chloro-2-hydroxy-5-nitrophenylazo)-3-hydroxy-","['OPSIN_name1', 'chemaxon_name1']",2.0,,serjeant,,other,,,IUPAC_large,,,674b18d2
serjeant6216,O=S(=O)(O)c1cc(N=Nc2ccc(Cl)cc2)c(O)c2ccccc12,"InChI=1S/C16H11ClN2O4S/c17-10-5-7-11(8-6-10)18-19-14-9-15(24(21,22)23)12-3-1-2-4-13(12)16(14)20/h1-9,20H,(H,21,22,23)",pKa2,7.8,20,"C=0.00004, mixed constant",O5,Uncertain,S106,,,"1-Naphthalenesulfonic acid, 3-(4-chlorophenylazo)-4-hydroxy-","['OPSIN_name1', 'chemaxon_name1']",2.0,,serjeant,,A,,,IUPAC_large,,,a2c5bddc
serjeant6217,O=S(=O)(O)c1cccc2ccc(O)c(N=Nc3ccc(Cl)cc3)c12,"InChI=1S/C16H11ClN2O4S/c17-11-5-7-12(8-6-11)18-19-16-13(20)9-4-10-2-1-3-14(15(10)16)24(21,22)23/h1-9,20H,(H,21,22,23)",pKa2,12.1,20,"C=0.00004, mixed constant",O5,Uncertain,S106,,,"1-Naphthalenesulfonic acid, 8-(4-chlorophenylazo)-7-hydroxy-","['OPSIN_name1', 'chemaxon_name1']",2.0,,serjeant,,A,,,IUPAC_large,,,6b0aee46
serjeant6218,O=S(=O)(O)c1cc2ccccc2c(O)c1N=Nc1ccc(Cl)cc1,"InChI=1S/C16H11ClN2O4S/c17-11-5-7-12(8-6-11)18-19-15-14(24(21,22)23)9-10-3-1-2-4-13(10)16(15)20/h1-9,20H,(H,21,22,23)",pKa2,11.3,20,mixed constant,O5,Uncertain,S106,,,"2-Naphthalenesulfonic acid, 3-(4-chlorophenylazo)-4-hydroxy-","['OPSIN_name1', 'chemaxon_name1']",2.0,,serjeant,,A,,,IUPAC_large,,,fae5cdb3
serjeant6219,O=S(=O)(O)c1ccc2c(N=Nc3ccc(Cl)cc3)c(O)ccc2c1,"InChI=1S/C16H11ClN2O4S/c17-11-2-4-12(5-3-11)18-19-16-14-7-6-13(24(21,22)23)9-10(14)1-8-15(16)20/h1-9,20H,(H,21,22,23)",pKa2,10.3,20,"C=0.00004, mixed constant",O5,Uncertain,S106,,,"2-Naphthalenesulfonic acid, 5-(4-chlorophenylazo)-6-hydroxy-","['OPSIN_name1', 'chemaxon_name1']",2.0,,serjeant,,A,,,IUPAC_large,,,38cc16ef
serjeant6220,O=S(=O)(O)c1ccc2c(O)ccc(N=Nc3cccc(Cl)c3)c2c1,"InChI=1S/C16H11ClN2O4S/c17-10-2-1-3-11(8-10)18-19-15-6-7-16(20)13-5-4-12(9-14(13)15)24(21,22)23/h1-9,20H,(H,21,22,23)",pKa1,7.49,20,"C=0.000004, I=0.25, mixed constant",O5,Uncertain,R43,,,"2-Naphthalenesulfonic acid, 8-(3-chlorophenylazo)-5-hydroxy-","['OPSIN_name1', 'chemaxon_name1']",2.0,,serjeant,,A,,,IUPAC_large,,,c749a5e7
serjeant6221,O=S(=O)(O)c1ccc2c(O)ccc(N=Nc3ccc(Cl)cc3)c2c1,"InChI=1S/C16H11ClN2O4S/c17-10-1-3-11(4-2-10)18-19-15-7-8-16(20)13-6-5-12(9-14(13)15)24(21,22)23/h1-9,20H,(H,21,22,23)",pKa1,7.4,20,"C=0.000004, I=0.25, mixed constant",O5,Uncertain,R43,,,"2-Naphthalenesulfonic acid, 8-(4-chlorophenylazo)-5-hydroxy-","['OPSIN_name1', 'chemaxon_name1']",2.0,,serjeant,,A,,,IUPAC_large,,,acc2dde0
serjeant6222,O=S(=O)(O)c1cc(S(=O)(=O)O)c2c(N=Nc3ccc(Cl)cc3)c(O)ccc2c1,"InChI=1S/C16H11ClN2O7S2/c17-10-2-4-11(5-3-10)18-19-16-13(20)6-1-9-7-12(27(21,22)23)8-14(15(9)16)28(24,25)26/h1-8,20H,(H,21,22,23)(H,24,25,26)",pKa3,11.0,20,"C=0.00004, I=0.25, mixed constant",O5,Uncertain,S106,,,"1,3-Naphthalenedisulfonic acid, 3-(4-chlorophenylazo)-7-hydroxy-","['OPSIN_name1', 'manual_only_one']",2.0,,serjeant,,A,,,IUPAC_large,,,25a97058
serjeant6223,O=S(=O)(O)c1ccc2c(N=Nc3c(O)cccc3Cl)c(O)c(S(=O)(=O)O)cc2c1,"InChI=1S/C16H11ClN2O8S2/c17-11-2-1-3-12(20)15(11)19-18-14-10-5-4-9(28(22,23)24)6-8(10)7-13(16(14)21)29(25,26)27/h1-7,20-21H,(H,22,23,24)(H,25,26,27)",pKa3,7.46,not_stated,"I=0.2, mixed constants. OH-benzene site.",O5,Uncertain,S6,,,"2,7-Naphthalenedisulfonic acid, 4-(2-chloro-6-hydroxyphenylazo)-3-hydroxy-","['OPSIN_name1', 'chemaxon_name1']",2.0,,serjeant,,other,,,IUPAC_large,,,57a684ba
serjeant6224,O=S(=O)(O)c1cc(O)c2c(O)c(N=Nc3cc(Cl)ccc3O)c(S(=O)(=O)O)cc2c1,"InChI=1S/C16H11ClN2O9S2/c17-8-1-2-11(20)10(5-8)18-19-15-13(30(26,27)28)4-7-3-9(29(23,24)25)6-12(21)14(7)16(15)22/h1-6,20-22H,(H,23,24,25)(H,26,27,28)",pKa3,8.0,not_stated,((Erio SE) is the di-sodium salt) ((Plasmocorinth) is the di-sodium salt) Mixed constants,E3bg,Uncertain,B150,,,"2,7-Naphthalenedisulfonic acid, 3-(3-chloro-6-hydroxyphenylazo)-4,5-dihydroxy-","['OPSIN_name1', 'chemaxon_name1']",2.0,,serjeant,,A,,,IUPAC_large,,,7d17d2ef
serjeant6225,O=S(=O)(O)c1ccc2c(N=Nc3cc(Cl)cc(S(=O)(=O)O)c3O)c(O)c(S(=O)(=O)O)cc2c1,"InChI=1S/C16H11ClN2O11S3/c17-8-5-11(15(20)13(6-8)33(28,29)30)18-19-14-10-2-1-9(31(22,23)24)3-7(10)4-12(16(14)21)32(25,26)27/h1-6,20-21H,(H,22,23,24)(H,25,26,27)(H,28,29,30)",pKa3,6.62,not_stated,"I=0.2, mixed constants. OH-benzene site.",O5,Uncertain,S6,,,"2,7-Naphthalenedisulfonic acid, 4-(3-chloro-6-hydroxy-5-sulfophenylazo)-3-hydroxy-","['OPSIN_name1', 'chemaxon_name1']",2.0,,serjeant,,other,,,IUPAC_large,,,d6738163
serjeant6226,O=S(=O)(O)c1ccc2c(N=Nc3ccccc3[As](=O)(O)O)c(O)c(S(=O)(=O)O)cc2c1,"InChI=1S/C16H13AsN2O10S2/c20-16-14(31(27,28)29)8-9-7-10(30(24,25)26)5-6-11(9)15(16)19-18-13-4-2-1-3-12(13)17(21,22)23/h1-8,20H,(H2,21,22,23)(H,24,25,26)(H,27,28,29)",pKa1,2.37,,C=0.001,O5,,A14,,,"2,7-Naphthalenedisulfonic acid, 4-(2-arsonophenylazo)-3-hydroxy-",['manual_inconsistent'],1.0,Thoron,serjeant,,A,,,IUPAC_large,,,25ffd15c
serjeant6227,O=S(=O)(O)c1cc(O)c2c(O)c(N=Nc3ccccc3[As](=O)(O)O)c(S(=O)(=O)O)cc2c1,"InChI=1S/C16H13AsN2O11S2/c20-12-7-9(31(25,26)27)5-8-6-13(32(28,29)30)15(16(21)14(8)12)19-18-11-4-2-1-3-10(11)17(22,23)24/h1-7,20-21H,(H2,22,23,24)(H,25,26,27)(H,28,29,30)",pKa1,0.6,not_stated,Concentration constants,E3bg,Uncertain,B160,,,"2,7-Naphthalenedisulfonic acid, 3-(2-arsonophenylazo)-4,5-dihydroxy-",['manual_inconsistent'],1.0,Arsenazo I,serjeant,,A,,,IUPAC_large,,,a298d427
serjeant6229,O=P(O)(O)c1cc(Cl)ccc1N=Nc1c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)cc(O)c2c1O,"InChI=1S/C16H12ClN2O11PS2/c17-8-1-2-10(12(5-8)31(22,23)24)18-19-15-13(33(28,29)30)4-7-3-9(32(25,26)27)6-11(20)14(7)16(15)21/h1-6,20-21H,(H2,22,23,24)(H,25,26,27)(H,28,29,30)",pKa1,0.6,not_stated,Concentration constants,E3bg,Uncertain,B160,,,"2,7-Naphthalenedisulfonic acid, 3-(4-chloro-2-phosphonophenylazo)-4,5-dihydroxy-","['OPSIN_name1', 'chemaxon_name1']",2.0,,serjeant,,A,,,IUPAC_large,,,7f889c24
serjeant6230,O=C(c1ccc(C(=O)O)c(C(=O)O)c1)c1ccc(C(=O)O)c(C(=O)O)c1,"InChI=1S/C17H10O9/c18-13(7-1-3-9(14(19)20)11(5-7)16(23)24)8-2-4-10(15(21)22)12(6-8)17(25)26/h1-6H,(H,19,20)(H,21,22)(H,23,24)(H,25,26)",pKa1,2.12,20,"C=0.01-0.02, I=1.0(NaClO4), concentration constants",E3bg,Uncertain,K52,,,"4,4'-Carbonylbis(1,2-benzenedicarboxylic acid)","['OPSIN_name1', 'chemaxon_name1']",2.0,,serjeant,,A,,,IUPAC_large,,,c6fa2386
serjeant6231,O=C(c1ccccc1)c1ccc(O)c2ccccc12,"InChI=1S/C17H12O2/c18-16-11-10-15(13-8-4-5-9-14(13)16)17(19)12-6-2-1-3-7-12/h1-11,18H",pKa1,7.33,25,,O5,Approximate,C79,,,"1-Naphthol, 4-benzoyl-","['OPSIN_name1', 'chemaxon_name1']",2.0,,serjeant,,A,,,IUPAC_large,,,81e2ee04
serjeant6232,Cc1cc(=O)oc2c(C(=O)c3ccccc3)c(O)ccc12,"InChI=1S/C17H12O4/c1-10-9-14(19)21-17-12(10)7-8-13(18)15(17)16(20)11-5-3-2-4-6-11/h2-9,18H,1H3",pKa1,6.44,25,C=0.0001,O5,Approximate,M63,,,"2H-Benzopyran-2-one, 8-benzoyl-7-hydroxy-4-methyl-","['OPSIN_name1', 'chemaxon_name1']",2.0,,serjeant,,A,,,IUPAC_large,,,dffa2fcf
serjeant6233,O=C1c2ccccc2C(=O)C1Cc1ccc2c(c1)OCO2,"InChI=1S/C17H12O4/c18-16-11-3-1-2-4-12(11)17(19)13(16)7-10-5-6-14-15(8-10)21-9-20-14/h1-6,8,13H,7,9H2",pKa1,5.89,not_stated,"C=0.0001, 1% methanol",O5,Uncertain,S118,,,"1,3-Indandione, 2-(1,3-benzodioxol-5-yl)methyl-","['OPSIN_name1', 'chemaxon_name1']",2.0,,serjeant,,A,,1% methanol,IUPAC_large,,,7faf247d
serjeant6234a,C1=CC=CC=2C3=CC=CC=C3C3(C12)[C@H]([C@H]3C(=O)O)C(=O)O,"InChI=1S/C17H12O4/c18-15(19)13-14(16(20)21)17(13)11-7-3-1-5-9(11)10-6-2-4-8-12(10)17/h1-8,13-14H,(H,18,19)(H,20,21)/t13-,14+",pKa1,2.91,10.5,I=0.097,E3bg,Approximate,H20,,,"Spiro(cyclopropane-1,9'-fluorene)-2,3-dicarboxylic acid","['OPSIN_name1', 'chemaxon_name1']",2.0,,serjeant,,A,,,IUPAC_large,,,f8ee6d44
serjeant6234,O=C(O)C1C(C(=O)O)C12c1ccccc1-c1ccccc12,"InChI=1S/C17H12O4/c18-15(19)13-14(16(20)21)17(13)11-7-3-1-5-9(11)10-6-2-4-8-12(10)17/h1-8,13-14H,(H,18,19)(H,20,21)",pKa1,2.9,24.9,I=0.095,E3bg,Approximate,H20,,,"Spiro(cyclopropane-1,9'-fluorene)-2,3-dicarboxylic acid","['OPSIN_name1', 'chemaxon_name1']",2.0,,serjeant,,A,,,IUPAC_large,,,22f5e80c
serjeant6235,COc1ccc(CC2C(=O)c3ccccc3C2=O)cc1,"InChI=1S/C17H14O3/c1-20-12-8-6-11(7-9-12)10-15-16(18)13-4-2-3-5-14(13)17(15)19/h2-9,15H,10H2,1H3",pKa1,5.94,not_stated,C=0.0001 in 1% methanol,O5,Uncertain,S118,,,"1,3-Indandione, 2-(4-methoxybenzyl)-","['OPSIN_name1', 'chemaxon_name1']",2.0,,serjeant,,A,,1% methanol,IUPAC_large,,,4a0a5a5f
serjeant6236a,C1(=CC=CC=C1)C1([C@@H]([C@@H]1C(=O)O)C(=O)O)C1=CC=CC=C1,"InChI=1S/C17H14O4/c18-15(19)13-14(16(20)21)17(13,11-7-3-1-4-8-11)12-9-5-2-6-10-12/h1-10,13-14H,(H,18,19)(H,20,21)/t13-,14+",pKa1,2.25,10.7,"I=0.115, mixed constants",E3bg,Approximate,H20,,,"1,2-Cyclopropanedicarboxylic acid, 3,3-diphenyl-","['OPSIN_name1', 'chemaxon_name1']",2.0,,serjeant,,A,,,IUPAC_large,,,7010b111
serjeant6236,O=C(O)C1C(C(=O)O)C1(c1ccccc1)c1ccccc1,"InChI=1S/C17H14O4/c18-15(19)13-14(16(20)21)17(13,11-7-3-1-4-8-11)12-9-5-2-6-10-12/h1-10,13-14H,(H,18,19)(H,20,21)",pKa1,2.22,25,"I=0.115, mixed constants",E3bg,Approximate,H20,,,"1,2-Cyclopropanedicarboxylic acid, 3,3-diphenyl-","['OPSIN_name1', 'chemaxon_name1']",2.0,,serjeant,,A,,,IUPAC_large,,,4dee7160
serjeant6237,O=C(O)CC(CC(=O)O)(c1ccccc1)c1ccccc1,"InChI=1S/C17H16O4/c18-15(19)11-17(12-16(20)21,13-7-3-1-4-8-13)14-9-5-2-6-10-14/h1-10H,11-12H2,(H,18,19)(H,20,21)",pKa1,4.02,25,"C=0.00125, mixed constant",E3bg,Approximate,B146,,,"pentanedioic acid, 3,3-diphenyl-","['OPSIN_name1', 'chemaxon_name1']",2.0,,serjeant,,A,,,IUPAC_large,,,9adcad9a
serjeant6238,Cc1cccc2c1[C@H](C(=O)O)[C@@]13CC(=O)[C@@](C)(CC[C@H]21)C3,"InChI=1S/C18H20O3/c1-10-4-3-5-11-12-6-7-17(2)9-18(12,8-13(17)19)15(14(10)11)16(20)21/h3-5,12,15H,6-9H2,1-2H3,(H,20,21)/t12-,15-,17+,18-/m1/s1",pKa1,4.24,25,C=0.00032,E3bg,Approximate,T33,,,"tetracyclo[7.5.1(1,12).O(1,9).O(3,8)]pentadeca-3,5,7-triene-2-carboxylic acid, 12-methyl-13-oxo-","['pubchem_nickname1', 'manual_only_one']",2.0,Gibberic acid,serjeant,,A,,,IUPAC_large,,,e24b04cb
serjeant6239,CCOC(=O)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,"InChI=1S/C17H26O3/c1-8-20-15(19)11-9-12(16(2,3)4)14(18)13(10-11)17(5,6)7/h9-10,18H,8H2,1-7H3",pKa1,9.5,25,,O5,Approximate,C70,,,"phenol, 2,6-di-tert-butyl-4-ethoxycarbonyl-","['OPSIN_name1', 'chemaxon_name1']",2.0,,serjeant,,A,,,IUPAC_large,,,89dcf12c
serjeant6240,CCCCCCCC(CCCCCCC)(C(=O)O)C(=O)O,"InChI=1S/C17H32O4/c1-3-5-7-9-11-13-17(15(18)19,16(20)21)14-12-10-8-6-4-2/h3-14H2,1-2H3,(H,18,19)(H,20,21)",pKa2,7.45,25,"I=0.1 (KCl), mixed constant",E3bg,Approximate,M77,,,"propanedioic acid, diheptyl-","['OPSIN_name1', 'chemaxon_name1']",2.0,,serjeant,,A,,,IUPAC_large,,,81dbca57
serjeant6241,N#CC1C(=O)NC(=O)C12c1ccccc1-c1ccccc12,"InChI=1S/C17H10N2O2/c18-9-14-15(20)19-16(21)17(14)12-7-3-1-5-10(12)11-6-2-4-8-13(11)17/h1-8,14H,(H,19,20,21)",pK(NH),5.6,20,"C=0.0001-0.001, 4% ethanol, mixed constant",E3bg,Uncertain,F29,,,"spiro(fluorene-9,3'-pyrrolidine)-4'-carbonitrile, 2',5'-dioxo-","['OPSIN_name1', 'chemaxon_name1']",2.0,,serjeant,,other,,4% ethanol,IUPAC_large,,,fb7a9ec9
serjeant6242,O=C(O)c1cc(N=Nc2ccccc2[N+](=O)[O-])c2ccccc2c1O,"InChI=1S/C17H11N3O5/c21-16-11-6-2-1-5-10(11)14(9-12(16)17(22)23)19-18-13-7-3-4-8-15(13)20(24)25/h1-9,21H,(H,22,23)",pKa2,11.69,,,O5,,M108,,,"2-Naphthoic acid, 1-hydroxy-4-(2-nitrophenylazo)-","['OPSIN_name1', 'chemaxon_name1']",2.0,,serjeant,,A,,,IUPAC_large,,,e9fcc3b8
serjeant6243,O=C(O)c1cc(N=Nc2cccc([N+](=O)[O-])c2)c2ccccc2c1O,"InChI=1S/C17H11N3O5/c21-16-13-7-2-1-6-12(13)15(9-14(16)17(22)23)19-18-10-4-3-5-11(8-10)20(24)25/h1-9,21H,(H,22,23)",pKa2,10.84,,,O5,,M108,,,"2-Naphthoic acid, 1-hydroxy-4-(3-nitrophenylazo)-","['OPSIN_name1', 'chemaxon_name1']",2.0,,serjeant,,A,,,IUPAC_large,,,1799127a
serjeant6244,N#CC1C(=O)NC(=O)C1(c1ccccc1)c1ccccc1,"InChI=1S/C17H12N2O2/c18-11-14-15(20)19-16(21)17(14,12-7-3-1-4-8-12)13-9-5-2-6-10-13/h1-10,14H,(H,19,20,21)",pKa1,5.18,20,"C=0.0001-0.001, 4% ethanol, mixed constant",E3bg,Uncertain,"F29,F27",,,"3-Pyrrolidinecarbonitrile, 2,5-dioxo-4,4-diphenyl-","['OPSIN_name1', 'chemaxon_name1']",2.0,,serjeant,,A,,4% ethanol,IUPAC_large,,,80898d10
serjeant6245,O=C(O)c1ccccc1N=Nc1c(O)ccc2ccccc12,"InChI=1S/C17H12N2O3/c20-15-10-9-11-5-1-2-6-12(11)16(15)19-18-14-8-4-3-7-13(14)17(21)22/h1-10,20H,(H,21,22)",pKa2,12.0,not_stated,I=0.1 (KCl),O5,Uncertain,D37,,,"benzoic acid, 2(2-hydroxy-1-naphthylazo)-","['OPSIN_name1', 'chemaxon_name1']",2.0,,serjeant,,A,,,IUPAC_large,,,f62729c6
serjeant6246,O=C(O)c1cc(N=Nc2ccccc2)c2ccccc2c1O,"InChI=1S/C17H12N2O3/c20-16-13-9-5-4-8-12(13)15(10-14(16)17(21)22)19-18-11-6-2-1-3-7-11/h1-10,20H,(H,21,22)",pKa2,11.4,,,O5,,M108,,,"2-Naphthoic acid, 1-hydroxy-4-phenylazo-","['OPSIN_name1', 'chemaxon_name1']",2.0,,serjeant,,A,,,IUPAC_large,,,dad4a8ef
serjeant6247,CC(=O)Nc1ccc(C2C(=O)c3ccccc3C2=O)cc1,"InChI=1S/C17H13NO3/c1-10(19)18-12-8-6-11(7-9-12)15-16(20)13-4-2-3-5-14(13)17(15)21/h2-9,15H,1H3,(H,18,19)",pKa1,3.82,20,1% methanol,O5,Approximate,L44,Values in mixed solvents are also given,,"acetamide, N-(4-(1,3-dioxo-indan-2-yl)phenyl)-","['OPSIN_name1', 'chemaxon_name1']",2.0,,serjeant,,A,,1% methanol,IUPAC_large,,,1447fb71
serjeant6249,CC1=NN(c2ccccc2)C(=O)C1C(=O)c1ccccc1,"InChI=1S/C17H14N2O2/c1-12-15(16(20)13-8-4-2-5-9-13)17(21)19(18-12)14-10-6-3-7-11-14/h2-11,15H,1H3",pKaH1,0.28,25,I=1.0,O5,Uncertain,Z13,,,"2-Pyrazolin-5-one, 4-benzoyl-3-methyl-1-phenyl-","['OPSIN_name1', 'cirpy_name1', 'pubchem_name1', 'chemaxon_name1']",4.0,,serjeant,,AH,,,IUPAC_large,,,079bfedd
serjeant6250,NC(=O)C1C(=O)NC(=O)C1(c1ccccc1)c1ccccc1,"InChI=1S/C17H14N2O3/c18-14(20)13-15(21)19-16(22)17(13,11-7-3-1-4-8-11)12-9-5-2-6-10-12/h1-10,13H,(H2,18,20)(H,19,21,22)",pKa1,7.44,20,"C=0.0001-0.001, 4% ethanol, mixed constant",E3bg,Uncertain,"F29, F27",,,"3-Pyrrolidinecarboxamide, 2,5-dioxo-4-4-diphenyl-","['chemaxon_name1', 'manual_only_one']",2.0,,serjeant,,A,,4% ethanol,IUPAC_large,,,8255833b
serjeant6251,O=C1CC(Cc2ccccc2)(c2ccccc2)C(=O)N1,"InChI=1S/C17H15NO2/c19-15-12-17(16(20)18-15,14-9-5-2-6-10-14)11-13-7-3-1-4-8-13/h1-10H,11-12H2,(H,18,19,20)",pKa1,8.4,20,"C=0.0001-0.001, 4% ethanol, mixed constant",E3bg,Uncertain,"F29, F27",,,"2,5-Pyrrolidinedione, 3-benzyl-3-phenyl-","['OPSIN_name1', 'chemaxon_name1']",2.0,,serjeant,,A,,4% ethanol,IUPAC_large,,,d132081f
serjeant6252,CC(=O)C(Cc1ccccc1)C(=O)Nc1ccccc1,"InChI=1S/C17H17NO2/c1-13(19)16(12-14-8-4-2-5-9-14)17(20)18-15-10-6-3-7-11-15/h2-11,16H,12H2,1H3,(H,18,20)",pKa1,11.89,22,5% v/v ethanol; mixed constant,O5/E3bg,Uncertain,H38,,,"butanamide, 2-benzyl-3-oxo-N-phenyl-","['OPSIN_name1', 'chemaxon_name1']",2.0,,serjeant,,A,,5% v/v ethanol,IUPAC_large,,,7fefd666
serjeant6256,CC(C)(C)c1cc([N+](C)(C)C)cc(C(C)(C)C)c1O,"InChI=1S/C17H29NO/c1-16(2,3)13-10-12(18(7,8)9)11-14(15(13)19)17(4,5)6/h10-11H,1-9H3/p+1",pKa1,9.84,25,(cation),O5,Approximate,C70,,,"phenol, 2,6-di-tert-butyl-4-trimethylammonio-","['OPSIN_name1', 'chemaxon_name1']",2.0,,serjeant,,A,,,IUPAC_large,,,fb905b41
serjeant6257,O=C(O)c1cc(N=Nc2ccc(Cl)cc2)c2ccccc2c1O,"InChI=1S/C17H11ClN2O3/c18-10-5-7-11(8-6-10)19-20-15-9-14(17(22)23)16(21)13-4-2-1-3-12(13)15/h1-9,21H,(H,22,23)",pKa2,11.25,,,O5,,M108,,,"2-Naphthoic acid, 4-(4-chlorophenylazo)-1-hydroxy-","['OPSIN_name1', 'chemaxon_name1']",2.0,,serjeant,,A,,,IUPAC_large,,,7feb6dc3
serjeant6258,O=C(O)c1cc(N=Nc2ccc(I)cc2)c2ccccc2c1O,"InChI=1S/C17H11IN2O3/c18-10-5-7-11(8-6-10)19-20-15-9-14(17(22)23)16(21)13-4-2-1-3-12(13)15/h1-9,21H,(H,22,23)",pKa2,11.28,,,O5,,M108,,,"2-Naphthoic acid, 1-hydroxy-4-(4-iodophenylazo)-","['OPSIN_name1', 'chemaxon_name1']",2.0,,serjeant,,A,,,IUPAC_large,,,95ca0f00
serjeant6259,N#Cc1ccc(N=Nc2ccc(O)c3ccc(S(=O)(=O)O)cc23)cc1,"InChI=1S/C17H11N3O4S/c18-10-11-1-3-12(4-2-11)19-20-16-7-8-17(21)14-6-5-13(9-15(14)16)25(22,23)24/h1-9,21H,(H,22,23,24)",pKa1,7.81,20,"C=0.000004, I=0.25, mixed constant",O5,Uncertain,R43,,,"2-Naphthalenesulfonic acid, 8-(4-cyanophenylazo)-5-hydroxy-","['OPSIN_name1', 'chemaxon_name1']",2.0,,serjeant,,A,,,IUPAC_large,,,21858621
